vintage_name|wine_name|year|region|bodega|varietal_name|grape_varieties|price|acidity|intensity|sweetness|tannin|wine_ratings_count|wine_ratings_average|red/white
Viñedos de Páganos El Puntido 2019|El Puntido|2019|Rioja|Viñedos de Páganos|Tinto de Rioja|Tempranillo, Graciano, Garnacha|39.3|3.7191126|3.9294157|1.8832417|3.7198436|10286|4.3|white
Bodegas La Horra Corimbo I 2016|Corimbo I|2016|Ribera del Duero|Bodegas La Horra|Tinto de Ribera del Duero|Tempranillo|45.9|3.7147715|3.9902465|1.7697369|3.6210654|7814|4.2|white
Ramón Bilbao Mirto 2016|Mirto|2016|Rioja|Ramón Bilbao|Tinto de Rioja|Tempranillo, Graciano, Garnacha|41.47|3.683685|3.9945602|1.9482611|3.85293|4944|4.3|white
Protos Gran Reserva 2015|Gran Reserva|2015|Ribera del Duero|Protos|Tinto de Ribera del Duero|Tempranillo|48.08|3.7549224|4.0004334|1.7584909|3.573119|12958|4.3|white
Ramón Bilbao Mirto 2015|Mirto|2015|Rioja|Ramón Bilbao|Tinto de Rioja|Tempranillo, Graciano, Garnacha|47.5|3.683685|3.9945602|1.9482611|3.85293|4944|4.3|white
Ordóñez Vatan Tinta de Toro 2019|Vatan Tinta de Toro|2019|Toro|Ordóñez|Tinto de Toro|Tempranillo|36.63|2.7237945|4.4371367|1.6816322|3.3882504|5106|4.3|white
Licinia Red 2016|Red|2016|Madrid|Licinia|Tinto|Grenache., Tempranillo|28.95|3.1279504|3.9283261|1.8680542|3.0889406|5443|4.2|white
Hacienda Monasterio Cosecha 2021|Cosecha|2021|Ribera del Duero|Hacienda Monasterio|Tinto de Ribera del Duero|Tempranillo|36.5|3.6319618|3.9380183|1.8585652|3.398974|32629|4.3|white
Cuentaviñas Alomado 2021|Alomado|2021|Rioja|Cuentaviñas|Tinto de Rioja|Tempranillo, Graciano, Garnacha|44.5|3.8390265|3.7609332|1.7113606|4.0639725|431|4.3|white
Bodegas Amaren Tempranillo Reserva 2011|Tempranillo Reserva|2011|Rioja|Bodegas Amaren|Tinto de Rioja|Tempranillo, Graciano, Garnacha|34.7|3.5635242|3.9688976|1.6980671|3.6874316|4974|4.3|white
Marques de Vargas Gran Reserva Rioja 2015|Gran Reserva Rioja|2015|Rioja|Marques de Vargas|Tinto de Rioja|Tempranillo, Graciano, Garnacha|45.75|3.5920987|3.8878162|1.8598394|3.7560723|2799|4.2|white
Acustic Celler Etern Vinyes Molt Velles 2021|Etern Vinyes Molt Velles|2021|Priorato|Acustic Celler|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|48.65|3.6368644|4.88013|1.7567054|3.312225|423|4.3|white
Luis A. Rodriguez Vazquez A Torna dos Pasas Escolma Ribeiro 2018|A Torna dos Pasas Escolma Ribeiro|2018|Ribeiro|Luis A. Rodriguez Vazquez|Tinto|Grenache., Tempranillo|46.2|3.6679099|4.0418696|1.5551836|3.4254692|414|4.3|white
Luis A. Rodriguez Vazquez A Torna dos Pasas Escolma Ribeiro 2019|A Torna dos Pasas Escolma Ribeiro|2019|Ribeiro|Luis A. Rodriguez Vazquez|Tinto|Grenache., Tempranillo|42.88|3.6679099|4.0418696|1.5551836|3.4254692|414|4.3|white
Cillar de Silos Torresilo Ribera del Duero 2019|Torresilo Ribera del Duero|2019|Ribera del Duero|Cillar de Silos|Tinto de Ribera del Duero|Tempranillo|30.29|3.787632|4.0545397|1.8823782|3.5625432|2541|4.2|white
Larchago Familia Chavarri Reserva 2016|Familia Chavarri Reserva|2016|Rioja|Larchago|Tinto de Rioja|Tempranillo, Graciano, Garnacha|16.5|3.6099048|4.0401525|1.3787928|3.7913308|1216|4.3|white
Pago de Los Capellanes Reserva Tinto 2020|Reserva Tinto|2020|Ribera del Duero|Pago de Los Capellanes|Tinto de Ribera del Duero|Tempranillo|40.2|3.7389917|3.9088554|1.8321118|3.4939032|19946|4.2|white
Finca Rodma Avizor 2021|Avizor|2021|Ribera del Duero|Finca Rodma|Tinto de Ribera del Duero|Tempranillo|31.9|3.5287797|3.9230049|1.7959155|3.6710799|364|4.3|white
Finca Rodma Avizor 2020|Avizor|2020|Ribera del Duero|Finca Rodma|Tinto de Ribera del Duero|Tempranillo|33.48|3.5287797|3.9230049|1.7959155|3.6710799|364|4.3|white
Ferrer Bobet Priorat Vinyes Velles 2019|Priorat Vinyes Velles|2019|Priorato|Ferrer Bobet|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|44.8|3.4282722|4.5628753|1.7771131|3.2885776|9131|4.3|white
Áster Finca El Otero 2018|Finca El Otero|2018|Ribera del Duero|Áster|Tinto de Ribera del Duero|Tempranillo|34.34|3.6850607|4.052334|1.7897967|3.630803|4123|4.2|white
Campillo Gran Reserva Rioja 2014|Gran Reserva Rioja|2014|Rioja|Campillo|Tinto de Rioja|Tempranillo, Graciano, Garnacha|30.41|3.6201801|3.913841|1.8697048|3.5776067|2620|4.1|white
Viñedos Hermanos Hernáiz Finca La Emperatriz Viñedo Singular Tinto 2017|Finca La Emperatriz Viñedo Singular Tinto|2017|Rioja Alta|Viñedos Hermanos Hernáiz|Tinto de Rioja|Tempranillo, Graciano, Garnacha|35.0|3.729278|3.8536134|1.5974234|4.0022097|757|4.2|white
Olivardots Vd’O 2 Samsó - Sorra 2017|Vd’O 2 Samsó - Sorra|2017|Empordà|Olivardots|Tinto|Grenache., Tempranillo|37.99|3.230738|3.8712587|1.5155381|2.9389756|320|4.3|white
Olivardots Vd’O 1 Samsó - Pissarra 2016|Vd’O 1 Samsó - Pissarra|2016|Empordà|Olivardots|Tinto|Grenache., Tempranillo|37.99|3.1254594|3.8381295|1.6968408|2.997085|308|4.3|white
R. López de Heredia Viña Tondonia Reserva 2012|Viña Tondonia Reserva|2012|Rioja|R. López de Heredia|Tinto de Rioja|Tempranillo, Graciano, Garnacha|40.06|3.8172855|3.697806|1.584411|3.715948|76021|4.2|white
Bodegas La Horra Corimbo I 2017|Corimbo I|2017|Ribera del Duero|Bodegas La Horra|Tinto de Ribera del Duero|Tempranillo|44.25|3.7147715|3.9902465|1.7697369|3.6210654|7814|4.2|white
Ausàs Interpretación 2020|Interpretación|2020|Ribera del Duero|Ausàs|Tinto de Ribera del Duero|Tempranillo|42.85|3.5441878|3.9438908|1.8317102|3.6209917|3635|4.4|white
Pago de Vallegarcía Hipperia Red Blend 2018|Hipperia Red Blend|2018|Castilla|Pago de Vallegarcía|Tinto|Grenache., Tempranillo|28.85|2.982259|4.061523|1.8262765|2.9352288|2638|4.2|white
Finca Rodma Avizor 2019|Avizor|2019|Ribera del Duero|Finca Rodma|Tinto de Ribera del Duero|Tempranillo|33.5|3.5287797|3.9230049|1.7959155|3.6710799|364|4.3|white
Cuentaviñas Ribera del Duero Tinto Fino 2021|Ribera del Duero Tinto Fino|2021|Ribera del Duero|Cuentaviñas|Tinto de Ribera del Duero|Tempranillo|46.66|3.8236725|3.9233558|1.4997997|3.6893654|284|4.3|white
Sei Solo Preludio 2020|Preludio|2020|Ribera del Duero|Sei Solo|Tinto de Ribera del Duero|Tempranillo|35.0|3.6112947|4.0021815|1.8276092|3.602604|4612|4.2|white
Convento San Francisco Aldeasona 2018|Aldeasona|2018|Tierra de León|Convento San Francisco|Tempranillo|Tempranillo|42.6|2.5848615|4.3428|1.3507693|3.722954|258|4.3|white
Convento San Francisco Aldeasona 2017|Aldeasona|2017|Tierra de León|Convento San Francisco|Tempranillo|Tempranillo|42.0|2.5848615|4.3428|1.3507693|3.722954|258|4.3|white
Montecillo 22 Barricas Gran Reserva 2015|22 Barricas Gran Reserva|2015|Rioja|Montecillo|Tinto de Rioja|Tempranillo, Graciano, Garnacha|37.8|3.7501175|3.9462547|1.7939413|3.741314|251|4.3|white
Campillo Finca Cuesta Clara Raro Reserva 2016|Finca Cuesta Clara Raro Reserva|2016|Rioja|Campillo|Tinto de Rioja|Tempranillo, Graciano, Garnacha|41.9|3.5339074|3.763116|1.5841098|3.9100854|1151|4.2|white
Emilio Moro Vendimia Seleccionada 2021|Vendimia Seleccionada|2021|Ribera del Duero|Emilio Moro|Tinto de Ribera del Duero|Tempranillo|25.9|3.7281387|3.9154227|2.141655|3.5705824|2195|4.3|white
Bodegas Paco Mulero Veinte Meses 2020|Veinte Meses|2020|Jumilla|Bodegas Paco Mulero|Tinto|Grenache., Tempranillo|24.0|3.1368058|4.133342|2.0414052|3.408472|245|4.3|white
Bodegas Paco Mulero Veinte Meses 2021|Veinte Meses|2021|Jumilla|Bodegas Paco Mulero|Tinto|Grenache., Tempranillo|22.7|3.1368058|4.133342|2.0414052|3.408472|245|4.3|white
La Unica Fourth Edition|Fourth Edition|2018|Vino de España|La Unica|Tempranillo|Tempranillo|45.0|2.7435572|3.923913|1.1437155|3.5080237|244|4.3|white
Dehesa de Los Canónigos Solideo 2019|Solideo|2019|Ribera del Duero|Dehesa de Los Canónigos|Tinto de Ribera del Duero|Tempranillo|38.5|3.478254|3.9729683|1.8500847|3.3207715|4478|4.3|white
Clos de Lôm Isidra 2020|Isidra|2020|Valencia|Clos de Lôm|Tinto|Grenache., Tempranillo|18.5|2.8958602|3.8585033|1.9597622|3.0537062|238|4.3|white
Artadi Quintanilla 2021|Quintanilla|2021|Vino de España|Artadi|Tempranillo|Tempranillo|47.45|3.3655274|4.0008163|1.9571089|3.71699|226|4.3|white
Artadi Valdegines 2019|Valdegines|2019|Vino de España|Artadi|Tempranillo|Tempranillo|39.0|3.4718773|4.058609|1.7353263|3.8565242|2973|4.2|white
Hornillos Ballesteros Perfil de Mibal 2020|Perfil de Mibal|2020|Ribera del Duero|Hornillos Ballesteros|Tinto de Ribera del Duero|Tempranillo|29.0|3.8556712|4.157879|1.5593075|3.200996|217|4.3|white
Arzuaga Reserva Ribera del Duero 2020|Reserva Ribera del Duero|2020|Ribera del Duero|Arzuaga|Tinto de Ribera del Duero|Tempranillo|32.6|3.7115827|3.9421253|1.7995293|3.5555644|13095|4.3|white
Tamaral Finca Velia Ribera del Duero 2020|Finca Velia Ribera del Duero|2020|Ribera del Duero|Tamaral|Tinto de Ribera del Duero|Tempranillo|29.95|3.719591|3.8026404|1.7660307|3.2873766|211|4.3|white
Los Aguilares Tadeo Petit Verdot 2020|Tadeo Petit Verdot|2020|Sierras de Málaga|Los Aguilares|Tinto|Grenache., Tempranillo|46.5|3.1304095|3.6824648|2.0000029|2.863762|1649|4.4|white
Leda Viñas Viejas Tempranillo 2018|Viñas Viejas Tempranillo|2018|Castilla y León|Leda|Tempranillo|Tempranillo|31.94|2.7990515|4.341466|1.688108|3.661393|2668|4.1|white
Benjamin de Rothschild - Vega Sicilia Macán Clásico 2020|Macán Clásico|2020|Rioja|Benjamin de Rothschild - Vega Sicilia|Tinto de Rioja|Tempranillo, Graciano, Garnacha|44.5|3.6252067|3.864472|1.8214166|3.7548685|19510|4.3|white
Bodegas Asenjo & Manso Silvanus Edicion Limitada Ribera del Duero 2018|Silvanus Edicion Limitada Ribera del Duero|2018|Ribera del Duero|Bodegas Asenjo & Manso|Tinto de Ribera del Duero|Tempranillo|24.9|3.6895132|4.0987825|2.0292134|3.8919663|200|4.3|white
Tresmano - Tr3smano Vendimia 2020|Vendimia|2020|Ribera del Duero|Tresmano - Tr3smano|Tinto de Ribera del Duero|Tempranillo|33.9|3.6427689|3.9955347|1.9236273|3.5680816|5964|4.3|white
Bodega Juan Carlos Sancha Cerro La Isa Garnacha 2020|Cerro La Isa Garnacha|2020|Rioja|Bodega Juan Carlos Sancha|Tinto de Rioja|Tempranillo, Graciano, Garnacha|36.3|3.9272926|3.7060666|1.4730523|3.5792334|196|4.3|white
Cuentaviñas Garnacha 2021|Garnacha|2021|Rioja|Cuentaviñas|Tinto de Rioja|Tempranillo, Graciano, Garnacha|44.5|3.473962|4.0458493|1.8065408|3.4565406|195|4.3|white
Cepa 21 Malabrigo Ribera del Duero 2021|Malabrigo Ribera del Duero|2021|Ribera del Duero|Cepa 21|Tinto de Ribera del Duero|Tempranillo|33.4|3.7676752|3.8421695|1.9149072|3.543753|3827|4.3|white
Eccocivi Ca l’Elsa 2018|Ca l’Elsa|2018|Cataluña|Eccocivi|Tinto|Grenache., Tempranillo|31.0|3.159102|3.9602396|1.2776048|3.5679245|194|4.3|white
Tinto Pesquera Reserva 2020|Reserva|2020|Ribera del Duero|Tinto Pesquera|Tinto de Ribera del Duero|Tempranillo|37.9|3.6964393|3.919391|1.7433907|3.5289264|26824|4.2|white
Cuatro Pasos Martin Sarmiento Mencia 2017|Martin Sarmiento Mencia|2017|Bierzo|Cuatro Pasos|Mencía|Mencía|46.0|3.5073683|3.5729825|1.8484211|3.237193|188|4.3|white
Matarromera Crianza 2020|Crianza|2020|Ribera del Duero|Matarromera|Tinto de Ribera del Duero|Tempranillo|23.5|3.6788666|3.9177425|1.8337096|3.516109|39478|4.1|white
Tarón Pantocrator 2011|Pantocrator|2011|Rioja Alta|Tarón|Tinto de Rioja|Tempranillo, Graciano, Garnacha|31.41|3.8279862|3.8843737|1.6600811|3.7400432|1819|4.3|white
Dehesa del Carrizal Colección Privada 2018|Colección Privada|2018|Dehesa del Carrizal|Dehesa del Carrizal|Tinto|Grenache., Tempranillo|27.65|3.0333366|4.0141397|1.7814037|3.0874987|862|4.3|white
Marques de Vargas Gran Reserva Rioja 2016|Gran Reserva Rioja|2016|Rioja|Marques de Vargas|Tinto de Rioja|Tempranillo, Graciano, Garnacha|40.99|3.5920987|3.8878162|1.8598394|3.7560723|2799|4.2|white
Quinta Sardonia QS 2018|QS|2018|Castilla y León|Quinta Sardonia|Tinto|Grenache., Tempranillo|38.4|3.0293815|4.0222893|1.9294894|3.029177|7087|4.2|white
Forcada Alma de Forcada Cepas Viejas Garnacha 2017|Alma de Forcada Cepas Viejas Garnacha|2017|Rioja|Forcada|Tinto de Rioja|Tempranillo, Graciano, Garnacha|37.0|3.9080477|3.737444|1.9214793|3.536793|425|4.2|white
Garmón Ribera del Duero 2020|Ribera del Duero|2020|Ribera del Duero|Garmón|Tinto de Ribera del Duero|Tempranillo|34.5|3.6360052|3.9692903|1.9769816|3.6399074|6987|4.3|white
Morca Godina Garnacha 2021|Godina Garnacha|2021|Campo de Borja|Morca|Grenache.|Grenache.|18.9|3.0669794|4.6575947|2.2020936|2.9501815|4424|4.3|white
Valtravieso Vendimia Seleccionada VT 2018|Vendimia Seleccionada VT|2018|Ribera del Duero|Valtravieso|Tinto de Ribera del Duero|Tempranillo|27.5|3.5339518|3.8897836|2.0402298|3.3159075|1308|4.1|white
Coca i Fitó Negre 2013|Negre|2013|Montsant|Coca i Fitó|Tinto de Montsant|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|33.9|3.4107685|4.2999434|1.6481472|3.3458822|1022|4.1|white
Ferrer Bobet Priorat 2019|Priorat|2019|Priorato|Ferrer Bobet|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|39.6|3.3966641|4.4463663|1.7719202|3.2229202|2994|4.2|white
Cuentaviñas Ribera del Duero Tinto Fino 2019|Ribera del Duero Tinto Fino|2019|Ribera del Duero|Cuentaviñas|Tinto de Ribera del Duero|Tempranillo|45.5|3.8236725|3.9233558|1.4997997|3.6893654|284|4.3|white
Bodegas Mas Alta Cirerets 2020|Cirerets|2020|Priorato|Bodegas Mas Alta|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|38.44|3.4317734|4.533285|1.977574|3.2391849|2860|4.2|white
Rodríguez de Vera Vallejo de Víctor Baja Extracción 2020|Vallejo de Víctor Baja Extracción|2020|Castilla|Rodríguez de Vera|Tinto|Grenache., Tempranillo|35.25|3.3927376|4.096172|1.727935|3.3613224|151|4.3|white
Álvaro Palacios Vi de Vila Gratallops 2020|Vi de Vila Gratallops|2020|Priorato|Álvaro Palacios|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|48.42|3.4069216|4.4314923|1.7641593|3.196421|5529|4.3|white
La Loba Tinto 2018|Tinto|2018|Ribera del Duero|La Loba|Tinto de Ribera del Duero|Tempranillo|30.5|3.7653978|3.861868|2.040856|3.5595973|1131|4.2|white
Abadía Retuerta Selección Especial 2020|Selección Especial|2020|Abadía Retuerta|Abadía Retuerta|Tinto|Grenache., Tempranillo|29.9|2.9820104|4.0099397|1.7910992|3.0818484|54361|4.2|white
Oller del Mas Arnau Oller Selecció de la Familia 2016|Arnau Oller Selecció de la Familia|2016|Pla de Bages|Oller del Mas|Merlot|Merlot|39.16|2.8493683|3.8307118|1.7174146|2.868395|1060|4.1|white
Marqués de Griñon Petit Verdot 2019|Petit Verdot|2019|Dominio de Valdepusa|Marqués de Griñon|Tinto|Grenache., Tempranillo|22.11|3.1617737|4.030218|1.824171|3.3354208|3614|4.1|white
Cuentaviñas Alomado 2020|Alomado|2020|Rioja|Cuentaviñas|Tinto de Rioja|Tempranillo, Graciano, Garnacha|46.75|3.8390265|3.7609332|1.7113606|4.0639725|431|4.3|white
Altanza Colección de Artistas Españoles Velázquez 2011|Colección de Artistas Españoles Velázquez|2011|Rioja|Altanza|Tinto de Rioja|Tempranillo, Graciano, Garnacha|38.4|3.6373036|3.591483|2.0978653|3.8903596|147|4.3|white
Bosque de Matasnos Bosque de Matasnos Etiqueta Blanca 2021|Bosque de Matasnos Etiqueta Blanca|2021|Ribera del Duero|Bosque de Matasnos|Tinto de Ribera del Duero|Tempranillo|31.29|3.5213826|3.9898021|2.1381989|3.55505|12871|4.3|white
Dominio de Cair Tierras de Cair Reserva 2018|Tierras de Cair Reserva|2018|Ribera del Duero|Dominio de Cair|Tinto de Ribera del Duero|Tempranillo|38.8|3.6853855|3.988271|1.9169817|3.6253438|3112|4.3|white
Luzon Alma de Luzón 2019|Alma de Luzón|2019|Jumilla|Luzon|Blend del Ródano|Shiraz/Syrah, Grenache., Monastrell|37.95|3.3040898|4.309094|2.0417564|3.2231665|1519|4.3|white
Bodegas Piqueras Gen One Negre 2019|Gen One Negre|2019|Almansa|Bodegas Piqueras|Tinto|Grenache., Tempranillo|39.0|3.1040072|4.1276965|1.3122848|3.3255994|127|4.3|white
Finca Río Negro 5º Año 2017|5º Año|2017|La Mancha|Finca Río Negro|Tinto|Grenache., Tempranillo|31.25|3.1014156|4.1672544|1.6879913|3.423778|629|4.3|white
Tomás Postigo Tinto 2020|Tinto|2020|Ribera del Duero|Tomás Postigo|Tinto de Ribera del Duero|Tempranillo|33.63|3.7764444|3.9815|1.5457777|3.8686666|124|4.3|white
Altos del Terral Cuveé Julia Ribera del Duero 2018|Cuveé Julia Ribera del Duero|2018|Ribera del Duero|Altos del Terral|Tinto de Ribera del Duero|Tempranillo|48.62|3.4616907|3.8811462|1.7071347|3.7264755|122|4.3|white
Bodegas Valdemar Conde de Valdemar Edición Limitada 2019|Conde de Valdemar Edición Limitada|2019|Rioja|Bodegas Valdemar|Tinto de Rioja|Tempranillo, Graciano, Garnacha|36.65|3.3240776|3.592864|2.1499271|3.8030095|122|4.3|white
Avgvstvs Antigues Reserves 1999|Antigues Reserves|1999|Penedès|Avgvstvs|Tinto|Grenache., Tempranillo|43.6|3.2235713|3.6778884|1.4018945|2.8042238|121|4.3|white
Los Aguilares Pinot Noir 2021|Pinot Noir|2021|Sierras de Málaga|Los Aguilares|Tinto|Grenache., Tempranillo|42.5|3.2443385|3.3691468|1.7483385|2.7879581|2378|4.2|white
Murua Veguin de Murua Gran Reserva 2014|Veguin de Murua Gran Reserva|2014|Rioja|Murua|Tinto de Rioja|Tempranillo, Graciano, Garnacha|35.4|3.330712|3.8368242|1.7893244|3.3128169|909|4.3|white
Carmelo Rodero Reserva 2020|Reserva|2020|Ribera del Duero|Carmelo Rodero|Tinto de Ribera del Duero|Tempranillo|34.9|3.7200875|4.0250874|1.8203087|3.5794466|7086|4.4|white
Josep Vicens Mon Iaio Sisco Homenatge 2020|Mon Iaio Sisco Homenatge|2020|Terra Alta|Josep Vicens|Tinto|Grenache., Tempranillo|21.4|3.1356375|3.8159063|2.0804026|3.2436466|115|4.3|white
Cunqueiro El Primero 2020|El Primero|2020|Ribeiro|Cunqueiro|Tinto|Grenache., Tempranillo|49.95|3.1062582|3.603355|1.9536129|3.1177099|115|4.3|white
Valderiz Juegabolos 2018|Juegabolos|2018|Ribera del Duero|Valderiz|Tinto de Ribera del Duero|Tempranillo|36.36|3.7498784|4.087292|1.8751627|3.6952288|1303|4.2|white
Remírez de Ganuza Rioja Viña Coqueta 2014|Rioja Viña Coqueta|2014|Rioja|Remírez de Ganuza|Tinto de Rioja|Tempranillo, Graciano, Garnacha|38.9|3.665491|3.9106004|1.6975995|3.880209|1760|4.2|white
Alvarez Duran Porrera 2021|Porrera|2021|Priorato|Alvarez Duran|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|49.91|3.3408499|3.9378946|2.192186|3.1623077|108|4.3|white
Bodegas Septién Boticario de Silos 2022|Boticario de Silos|2022|Arlanza|Bodegas Septién|Tinto|Grenache., Tempranillo|25.48|3.0781775|3.7428503|1.4959346|2.869112|107|4.3|white
Jesus Madrazo Selección Rioja 2018|Selección Rioja|2018|Rioja|Jesus Madrazo|Tinto de Rioja|Tempranillo, Graciano, Garnacha|34.5|3.4856548|3.7731152|1.6843805|3.071593|520|4.3|white
El Pacto Valdechuecas Viñedo Singular 2020|Valdechuecas Viñedo Singular|2020|Rioja|El Pacto|Tinto de Rioja|Tempranillo, Graciano, Garnacha|48.64|3.2276497|3.2792306|2.402735|3.1424785|98|4.3|white
Ysios Rioja 2018|Rioja|2018|Rioja|Ysios|Tinto de Rioja|Tempranillo, Graciano, Garnacha|30.9|3.6760826|3.823669|1.6298467|3.5763943|5556|4.0|white
Cepas Familiares Nivel 2019|Nivel|2019|Ribera del Duero|Cepas Familiares|Tinto de Ribera del Duero|Tempranillo|40.0|3.2301283|3.497108|2.576311|3.2873266|259|4.3|white
Valtravieso Finca la Atalaya Reserva 2019|Finca la Atalaya Reserva|2019|Ribera del Duero|Valtravieso|Tinto de Ribera del Duero|Tempranillo|24.9|3.6269205|3.961896|1.9541856|3.6361406|1933|4.1|white
Casa Castillo Las Gravas 2021|Las Gravas|2021|Jumilla|Casa Castillo|Blend del Ródano|Shiraz/Syrah, Grenache., Monastrell|45.0|3.9418726|4.642534|1.708042|3.7389302|4522|4.0|white
Bodegas Paco Mulero Quince Meses Garnacha Tintorera 2021|Quince Meses Garnacha Tintorera|2021|Almansa|Bodegas Paco Mulero|Tinto|Grenache., Tempranillo|21.9|3.1124911|3.8719857|2.6692057|3.1166425|92|4.3|white
Castillo Perelada Empordà Gran Claustro 2016|Empordà Gran Claustro|2016|Empordà|Castillo Perelada|Tinto|Grenache., Tempranillo|41.0|3.061701|4.1670647|2.0085466|2.9230897|1316|4.3|white
Bodegas Amaren Tempranillo Reserva 2015|Tempranillo Reserva|2015|Rioja|Bodegas Amaren|Tinto de Rioja|Tempranillo, Graciano, Garnacha|33.79|3.5635242|3.9688976|1.6980671|3.6874316|4974|4.3|white
Bodegas Vilano Reserva 2019|Reserva|2019|Ribera del Duero|Bodegas Vilano|Tinto de Ribera del Duero|Tempranillo|21.75|3.8191695|4.016769|1.4715873|3.579698|1746|4.0|white
Valbusenda Vivo 2011|Vivo|2011|Toro|Valbusenda|Tinto de Toro|Tempranillo|27.5|2.788822|3.984592|2.1104228|3.1422963|141|4.2|white
Los Aguilares Pinot Noir 2022|Pinot Noir|2022|Sierras de Málaga|Los Aguilares|Tinto|Grenache., Tempranillo|35.78|3.2443385|3.3691468|1.7483385|2.7879581|2378|4.2|white
Castell d'Encus Quest 2017|Quest|2017|Costers del Segre|Castell d'Encus|Tinto|Grenache., Tempranillo|44.39|3.1985853|3.7322054|1.7588896|2.9813993|1793|4.2|white
Luis Cañas Finca El Palacio 2018|Finca El Palacio|2018|Rioja Alavesa|Luis Cañas|Tinto de Rioja|Tempranillo, Graciano, Garnacha|46.49|3.6328506|3.9668329|1.9801357|3.798982|225|4.3|white
Huerto de la Condesa La Palmera 2021|La Palmera|2021|Sierras de Málaga|Huerto de la Condesa|Syrah|Shiraz/Syrah|27.9|3.0|3.830909|1.5071591|3.7453408|83|4.3|white
Altún San Quiles Graciano 2022|San Quiles Graciano|2022|Rioja|Altún|Tinto de Rioja|Tempranillo, Graciano, Garnacha|40.5|3.7366765|3.9090173|2.134104|3.6231506|83|4.3|white
Vivanco Parcelas de Maturana Tinta Colección Rioja 2019|Parcelas de Maturana Tinta Colección Rioja|2019|Rioja|Vivanco|Tinto de Rioja|Tempranillo, Graciano, Garnacha|36.5|3.6970067|4.036658|1.5964967|3.9128587|617|4.2|white
Bodega Juan Carlos Sancha Cerro La Isa Garnacha 2018|Cerro La Isa Garnacha|2018|Rioja|Bodega Juan Carlos Sancha|Tinto de Rioja|Tempranillo, Graciano, Garnacha|46.75|3.9272926|3.7060666|1.4730523|3.5792334|196|4.3|white
Hacienda López de Haro Gran Reserva Classica Tinto 2005|Gran Reserva Classica Tinto|2005|Rioja|Hacienda López de Haro|Tinto de Rioja|Tempranillo, Graciano, Garnacha|49.85|3.7388518|4.0294194|1.7936008|3.705369|476|4.4|white
De Muller Lo Cabaló Reserva 2017|Lo Cabaló Reserva|2017|Priorato|De Muller|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|23.95|3.5468032|4.395244|1.5884845|3.4897013|707|4.2|white
Castillo de Mendoza Evento 2004|Evento|2004|Rioja|Castillo de Mendoza|Tinto de Rioja|Tempranillo, Graciano, Garnacha|36.0|3.6659803|3.833051|1.5517191|4.221767|180|4.3|white
Dominio del Bendito Las Sabias 2021|Las Sabias|2021|Toro|Dominio del Bendito|Tinto de Toro|Tempranillo|22.45|2.7339008|4.3060207|2.0306237|3.4207318|3407|4.1|white
Comenge Don Miguel Comenge Reserva 2018|Don Miguel Comenge Reserva|2018|Ribera del Duero|Comenge|Tinto de Ribera del Duero|Tempranillo|40.9|3.441966|4.0427127|1.85323|3.276932|1559|4.3|white
Albet i Noya Martí Reserva Penedès 2017|Martí Reserva Penedès|2017|Penedès|Albet i Noya|Tinto|Grenache., Tempranillo|42.2|2.9872873|3.8411236|1.7889546|2.8701456|1080|4.3|white
Bodegas Vilano La Baraja 2019|La Baraja|2019|Ribera del Duero|Bodegas Vilano|Tinto de Ribera del Duero|Tempranillo|29.04|3.723634|3.873115|1.6530416|3.688696|2249|4.2|white
Lopez Cristobal Parcela Uno 2020|Parcela Uno|2020|Ribera del Duero|Lopez Cristobal|Tinto de Ribera del Duero|Tempranillo|30.1|3.5401945|3.8879697|1.5039151|3.7333798|754|4.3|white
Ukan Tinto 2020|Tinto|2020|Rioja Alavesa|Ukan|Tinto de Rioja|Tempranillo, Graciano, Garnacha|39.8|3.5017352|3.9200633|2.0191562|3.4191666|633|4.4|white
Losada Altos de Losada 2021|Altos de Losada|2021|Bierzo|Losada|Mencía|Mencía|19.15|3.8523254|3.6011739|1.8701717|2.9738631|5518|4.0|white
Castaño Casa de la Cera 2015|Casa de la Cera|2015|Yecla|Castaño|Tinto|Grenache., Tempranillo|42.5|3.003022|3.9860494|2.1144836|3.095588|882|4.2|white
Bodegas Mas Alta L'Exclosa Partida La Beana 2019|L'Exclosa Partida La Beana|2019|Priorato|Bodegas Mas Alta|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|45.45|3.0536554|3.8648968|2.265793|3.1027586|65|4.3|white
Dominio do Bibei Ribeira Sacra Tinto 2019|Ribeira Sacra Tinto|2019|Ribeira Sacra|Dominio do Bibei|Tinto|Grenache., Tempranillo|48.9|3.301332|3.3560622|1.7951261|2.9577968|255|4.3|white
